3045,台灣大,9.25
1301,台塑,9.13
2357,華碩,8.13
2301,光寶科,4.25
2324,仁寶,4.1
2356,英業達,2.92
2206,三陽工業,2.86
9939,宏全,2.61
1215,卜蜂,2.52
1232,大統益,2.36
2303,聯電,2.24
2385,群光,2.24
5434,崇越,2.2
2454,聯發科,2.14
9917,中保科,2.13
3044,健鼎,1.88
6176,瑞儀,1.74
2451,創見,1.57
3702,大聯大,1.55
6412,群電,1.52
9940,信義,1.52
2204,中華,1.5
5522,遠雄,1.5
2382,廣達,1.49
2885,元大金,1.42
2891,中信金,1.37
1513,中興電,1.31
6239,力成,1.31
2015,豐興,1.11
2504,國產,1.05
2377,微星,0.97
5306,桂盟,0.97
3010,華立,0.96
2881,富邦金,0.95
2006,東和鋼鐵,0.94
3036,文曄,0.94
6269,台郡,0.9
6278,台表科,0.9
1303,南亞,0.89
2353,宏碁,0.89
2882,國泰金,0.89
2883,開發金,0.86
6257,矽格,0.86
2408,南亞科,0.84
2441,超豐,0.82
2449,京元電子,0.79
6202,盛群,0.76
2379,瑞昱,0.72
8150,南茂,0.71
2458,義隆,0.67
